activationfunction,layer,neurons,adamtime,lbfgstime,totaltime,steps,adamtrainloss1,adamtrainloss2,adamtrainloss3,adamtestloss1,adamtestloss2,adamtestloss3,lbfgstrainloss1,lbfgstrainloss2,lbfgstrainloss3,lbfgstestloss1,lbfgstestloss2,lbfgstestloss3,diffpoint,mean
sigmoid,2,15,3.3402748107910156,3.599773406982422,6.9400482177734375,6978.0,0.06802880018949509,0.023290125653147697,0.033103346824646,0.03813492134213448,0.023290125653147697,0.033103346824646,1.13396083634143e-06,5.869298291827362e-08,3.5017777122448024e-08,1.2283510386623675e-06,5.869298291827362e-08,3.5017777122448024e-08,4.622850069516127e-05,0.00014941006923108074
sigmoid,2,20,3.4937820434570312,3.9208784103393555,7.414660453796387,7050.0,0.5603821277618408,0.44894805550575256,0.42594835162162786,0.42842596769332886,0.44894805550575256,0.42594835162162786,3.9848342225923266e-07,4.831642996805385e-08,1.2199798504752835e-08,3.211410728454212e-07,4.831642996805385e-08,1.2199798504752835e-08,9.914722791201647e-05,7.750713622803783e-05
sigmoid,2,25,3.895817279815674,2.9874210357666016,6.883238315582275,6446.0,0.19499628245830533,0.0377495214343071,0.047056276351213455,0.1519945114850998,0.0377495214343071,0.047056276351213455,8.505400046487922e-07,1.4052415053811274e-07,4.219191751531071e-08,6.424048137887439e-07,1.4052415053811274e-07,4.219191751531071e-08,0.00017940488210207994,0.00011328643229460151
sigmoid,2,30,4.042905569076538,2.8276500701904297,6.870555639266968,6236.0,0.047723438590765,0.006481129210442305,0.008506457321345806,0.021567877382040024,0.006481129210442305,0.008506457321345806,1.352080175820447e-06,4.66516354435953e-07,2.1082917101011847e-07,1.3790494222121197e-06,4.66516354435953e-07,2.1082917101011847e-07,4.876169809811537e-05,0.00027077250579754644
sigmoid,2,35,4.305546045303345,3.940372943878174,8.245918989181519,6592.0,0.14809733629226685,0.026935303583741188,0.046957042068243034,0.09021905809640883,0.026935303583741188,0.046957042068243034,6.024266667736811e-07,1.3458581804570713e-07,1.007733363422858e-08,5.844777888341923e-07,1.3458581804570713e-07,1.007733363422858e-08,7.992121071748182e-06,0.00013369280325613726
sigmoid,2,40,4.192939043045044,3.081209182739258,7.274148225784302,6230.0,0.05351369455456734,0.010467126034200191,0.01809495873749256,0.022232964634895325,0.010467126034200191,0.01809495873749256,2.931649987658602e-06,5.036812353864661e-07,3.2221507240137726e-07,3.1206957373797195e-06,5.036812353864661e-07,3.2221507240137726e-07,2.6101735739775256e-05,0.00023847911941278277
sigmoid,3,1,2.2805263996124268,0.44615912437438965,2.7266855239868164,5198.0,0.19982883334159848,16.48076629638672,38.761329650878906,0.23546814918518064,16.48076629638672,38.761329650878906,0.0246222335845232,0.12734970450401306,0.4038918018341064,0.023928571492433548,0.12734970450401306,0.4038918018341064,0.19171894106516355,0.2500108232212656
sigmoid,3,2,2.81632924079895,1.0035338401794434,3.8198630809783936,5565.0,0.4582102298736572,1.5380492210388184,1.1660795211791992,0.517953097820282,1.5380492210388184,1.1660795211791992,0.02428293600678444,0.013048786669969559,0.01514993980526924,0.018326472491025925,0.013048786669969559,0.01514993980526924,0.018075352045388154,0.07045291333495711
sigmoid,3,5,3.0211000442504883,1.6053550243377686,4.626455068588257,5931.0,0.17289026081562042,0.07671263068914413,0.07319911569356918,0.1278998702764511,0.07671263068914413,0.07319911569356918,2.1751389795099385e-05,1.8617722616909305e-06,1.3938256415713113e-06,1.4290692888607737e-05,1.8617722616909305e-06,1.3938256415713113e-06,0.001090889307351045,0.0011124606726297605
sigmoid,3,10,3.3755617141723633,1.8594226837158203,5.234984397888184,5985.0,0.05706554651260376,0.02069123089313507,0.026444558054208755,0.030261723324656487,0.02069123089313507,0.026444558054208755,2.726595539570553e-06,1.5935870578687172e-07,5.00592030050484e-08,1.9014387362403795e-06,1.5935870578687172e-07,5.00592030050484e-08,0.00018369641652590807,0.00018237258336134
sigmoid,3,15,4.025407552719116,2.6086061000823975,6.634013652801514,6260.0,0.05100737139582633,0.018346134573221207,0.02596371993422508,0.02304171398282051,0.018346134573221207,0.02596371993422508,8.532550737072597e-07,1.6793421764305094e-07,1.3686974398297025e-07,7.397356966976077e-07,1.6793421764305094e-07,1.3686974398297025e-07,1.1498597769804553e-05,0.00015622489690425597
sigmoid,3,20,4.373706817626953,2.7419350147247314,7.115641832351685,6131.0,0.03609146922826767,0.004734048154205084,0.013797465711832047,0.014725053682923315,0.004734048154205084,0.013797465711832047,1.9777985471591815e-06,1.5233993622132402e-07,7.106309851678816e-08,1.3928153066444793e-06,1.5233993622132402e-07,7.106309851678816e-08,0.0001129457031775194,0.00016876745939787072
sigmoid,3,25,4.860932350158691,3.115116596221924,7.976048946380615,6265.0,0.0417502149939537,0.007219173014163971,0.012577444314956663,0.019317075610160828,0.007219173014163971,0.012577444314956663,2.011966216741712e-06,1.2069637023159885e-07,5.191821372818595e-08,1.7007291717163753e-06,1.2069637023159885e-07,5.191821372818595e-08,9.19052635718065e-05,0.0001662312147198088
sigmoid,3,30,5.088141918182373,2.807626485824585,7.895768404006958,6012.0,0.03243966028094292,0.008008458651602268,0.0141605781391263,0.013926201499998568,0.008008458651602268,0.0141605781391263,1.032349518936826e-05,2.264773002025322e-06,1.4733411717315903e-06,8.920100299292244e-06,2.264773002025322e-06,1.4733411717315903e-06,0.0003319582665871901,0.0006409708084709379
sigmoid,3,35,5.663941144943237,4.00031304359436,9.664254188537598,6297.0,0.04981570318341255,0.00732776103541255,0.0134697537869215,0.02042197436094284,0.00732776103541255,0.0134697537869215,1.2845835044572596e-05,5.038321887695929e-06,2.1731900687882444e-06,9.011504516820423e-06,5.038321887695929e-06,2.1731900687882444e-06,0.00030225005498416,0.0006905784321982848
sigmoid,3,40,6.123769283294678,5.072925090789795,11.196694374084473,6370.0,0.05556870624423027,0.009272388182580473,0.020147729665040966,0.026989083737134933,0.009272388182580473,0.020147729665040966,4.595866812451277e-06,1.9925253127439646e-06,4.0101963350025477e-07,3.583103534765541e-06,1.9925253127439646e-06,4.0101963350025477e-07,4.666533818728502e-05,0.0003900791094065683
sigmoid,4,1,3.0156733989715576,0.507115364074707,3.5227887630462646,5135.0,0.29584306478500366,11.239571571350096,41.95164489746094,0.33234208822250366,11.239571571350096,41.95164489746094,0.025643203407526016,0.0734831839799881,0.4297149777412415,0.027007512748241425,0.0734831839799881,0.4297149777412415,0.14641464266428464,0.2371784096595356
sigmoid,4,2,3.5968127250671387,1.0382354259490967,4.635048151016235,5485.0,1.9608287811279297,4.47440481185913,4.492350101470947,1.0159751176834106,4.47440481185913,4.492350101470947,0.06657765805721283,0.07020768523216248,0.0768297091126442,0.06636866182088852,0.07020768523216248,0.0768297091126442,0.18905151400217526,0.1981856351402469
sigmoid,4,5,3.8525614738464355,3.4199559688568115,7.272517442703247,6748.0,0.32653969526290894,0.1943718641996384,0.27875000238418574,0.2980160117149353,0.1943718641996384,0.27875000238418574,1.604167846380733e-05,1.3768051303486573e-06,1.8788127817970237e-06,1.18351963465102e-05,1.3768051303486573e-06,1.8788127817970237e-06,3.928807883329943e-06,0.0006365013117835827
sigmoid,4,10,4.439004898071289,2.2785162925720215,6.7175211906433105,5969.0,0.06632448732852936,0.01776154339313507,0.02714506722986698,0.03192947804927826,0.01776154339313507,0.02714506722986698,6.250736532820156e-06,1.5328223526012152e-06,7.042409606583533e-07,6.0602487792493775e-06,1.5328223526012152e-06,7.042409606583533e-07,0.0002112737620782179,0.0004773259174154446
sigmoid,4,15,5.082355499267578,3.290212869644165,8.372568368911743,6329.0,0.03658366575837135,0.008446702733635902,0.01747075654566288,0.018170014023780823,0.008446702733635902,0.01747075654566288,6.401807240763446e-06,3.077794588079996e-07,2.666980662979768e-07,5.702047019440215e-06,3.077794588079996e-07,2.666980662979768e-07,0.00041896614679806654,0.00037810611720780527
sigmoid,4,20,5.514929533004761,3.090949535369873,8.605879068374634,6069.0,0.059733379632234566,0.014817367307841776,0.022442633286118507,0.03177154064178467,0.014817367307841776,0.022442633286118507,1.100357962968701e-06,9.863552463684755e-08,2.273063728353009e-07,9.571670034347335e-07,9.863552463684755e-08,2.273063728353009e-07,4.625830301754896e-05,0.00017050978428421914
sigmoid,4,25,6.421722650527954,4.167179346084595,10.588901996612549,6311.0,0.027271922677755356,0.004023276269435883,0.006457539740949869,0.010198461823165417,0.004023276269435883,0.006457539740949869,1.8939045958177303e-06,2.473597646712733e-07,2.1456867216329559e-07,1.9033634544030065e-06,2.473597646712733e-07,2.1456867216329559e-07,0.00016755375513546888,0.00025712883427316213
sigmoid,4,30,6.694539308547974,5.442129611968994,12.136668920516968,6473.0,0.02787425927817821,0.0015906986081972718,0.002999585121870041,0.014238459058105944,0.0015906986081972718,0.002999585121870041,5.722749278902485e-07,8.098503201381391e-08,1.670037619305731e-08,6.448822205129545e-07,8.098503201381391e-08,1.670037619305731e-08,2.3508933692045764e-05,0.0001376069655728312
sigmoid,4,35,7.046957015991211,7.201046466827393,14.248003482818604,6836.0,0.028179040178656575,0.001457256032153964,0.004288989119231701,0.012852702289819716,0.001457256032153964,0.004288989119231701,7.309773764063721e-07,1.2918442848786074e-07,4.852931212440126e-08,6.286846883085674e-07,1.2918442848786074e-07,4.852931212440126e-08,0.00013564017167574938,0.0001638410775751148
sigmoid,4,40,7.3238301277160645,6.733137369155884,14.056967496871948,6448.0,0.026293931528925892,0.0019900656770914797,0.0039036872331053014,0.010565005242824554,0.0019900656770914797,0.0039036872331053014,7.735531539765362e-07,1.9697958464348633e-07,2.7200641739000275e-08,7.288466576937935e-07,1.9697958464348633e-07,2.7200641739000275e-08,4.535051674775525e-06,0.0001589992679381299
sigmoid,5,1,3.1511764526367188,0.7191543579101562,3.870330810546875,5301.0,5.557331405725562e-06,11.13072109222412,54.755401611328125,4.013596935692476e-06,11.13072109222412,54.755401611328125,0.0270967036485672,0.11361220479011536,0.3966026604175568,0.02794878557324409,0.11361220479011536,0.3966026604175568,0.199664001795144,0.24842697134620204
sigmoid,5,2,3.685824155807495,1.1106536388397217,4.796477794647217,5503.0,2.8812944889068604,5.538127899169922,13.017587661743164,0.2648205757141113,5.538127899169922,13.017587661743164,0.062297720462083817,0.07108128070831299,0.07799861580133438,0.06166436150670052,0.07108128070831299,0.07799861580133438,0.16883171114572995,0.1906708904495292
sigmoid,5,5,4.027302503585815,2.0470707416534424,6.074373245239258,5990.0,1.0610668659210205,0.05362037941813469,0.07662846148014067,0.956217050552368,0.05362037941813469,0.07662846148014067,1.760914528858848e-05,6.931940788490465e-06,1.459550617255445e-06,1.0437632226967253e-05,6.931940788490465e-06,1.459550617255445e-06,0.0010165027106713576,0.0010138907696382188
sigmoid,5,10,4.608034133911133,3.1322343349456787,7.7402684688568115,6385.0,0.06659537553787231,0.013269507326185703,0.020796628668904305,0.03953982889652252,0.013269507326185703,0.020796628668904305,6.37258926872164e-06,1.4313334304461023e-06,1.112245513468224e-06,6.148316060716752e-06,1.4313334304461023e-06,1.112245513468224e-06,0.00010555472722537096,0.0004875851363996555
sigmoid,5,15,5.854873418807983,4.794184684753418,10.649058103561401,6824.0,0.05457475408911705,0.012332186102867126,0.020300565287470818,0.02503359131515026,0.012332186102867126,0.020300565287470818,1.7510909628981608e-06,1.0869084121623018e-07,4.076627391214061e-08,2.092077920679003e-06,1.0869084121623018e-07,4.076627391214061e-08,9.005400032929822e-06,0.0002077798567028597
sigmoid,5,20,6.224398612976074,3.6218104362487793,9.846209049224854,6159.0,0.031122006475925446,0.0006864595925435424,0.0021836140658706422,0.01989353820681572,0.0006864595925435424,0.0021836140658706422,9.361172601529689e-07,2.2412318401165973e-07,1.1578643466236826e-07,7.253565854625776e-07,2.2412318401165973e-07,1.1578643466236826e-07,0.00017220291742794935,0.00014555207422913496
sigmoid,5,25,7.4734206199646,4.45739221572876,11.93081283569336,6122.0,0.03567776083946228,0.009941953234374525,0.019661426544189453,0.018490007147192955,0.009941953234374525,0.019661426544189453,1.3178294011595426e-06,2.1275101858009293e-07,7.378451272188613e-08,1.495627884651185e-06,2.1275101858009293e-07,7.378451272188613e-08,0.00020460274568087633,0.0001973043143750276
sigmoid,5,30,8.220616817474365,7.365689754486084,15.58630657196045,6679.0,0.029043491929769516,0.00503543158993125,0.010598808526992796,0.012375373393297195,0.00503543158993125,0.010598808526992796,7.826757268958318e-07,1.5117872464998072e-07,5.523221702219416e-08,8.884763929017937e-07,1.5117872464998072e-07,5.523221702219416e-08,2.274427065365736e-05,0.00015787039006021566
sigmoid,5,35,9.068865776062012,6.697771310806274,15.766637086868286,6273.0,0.027541471645236012,0.0033160988241434097,0.004188210237771273,0.012441404163837433,0.0033160988241434097,0.004188210237771273,5.628699568660522e-07,1.1132030408589345e-07,4.1285602492280304e-08,4.0472406226399476e-07,1.1132030408589345e-07,4.1285602492280304e-08,7.433209070675795e-05,0.0001503538422592216
sigmoid,5,40,9.430142164230347,5.484398603439331,14.914540767669678,5863.0,0.03703412786126137,0.0026632619556039567,0.007536592427641153,0.01644025929272175,0.0026632619556039567,0.007536592427641153,1.0692359637687332e-06,1.9928600636376362e-07,2.6479913373123054e-08,9.216896046382318e-07,1.9928600636376362e-07,2.6479913373123054e-08,0.00014055285105221693,0.00015629582810519431
sigmoid,6,1,3.6813368797302246,0.6546475887298584,4.335984468460083,5167.0,0.3796854317188263,13.825082778930664,42.612014770507805,0.560219407081604,13.825082778930664,42.612014770507805,0.02105081081390381,0.13073214888572693,0.4170613884925842,0.0224822610616684,0.13073214888572693,0.4170613884925842,0.23670113596567624,0.26303626526687945
sigmoid,6,2,4.39792275428772,0.856194019317627,5.254116773605347,5269.0,0.8884075880050659,6.900986194610596,4.027532100677489,0.6680781841278076,6.900986194610596,4.027532100677489,0.05929466336965561,0.07458813488483429,0.07996463775634764,0.05817341431975365,0.07458813488483429,0.07996463775634764,0.15499723467478269,0.18513431952973558
sigmoid,6,5,4.954119920730591,2.703611373901367,7.657731294631958,6132.0,0.17844034731388092,0.02636819519102573,0.042395781725645065,0.1677549034357071,0.02636819519102573,0.042395781725645065,3.4379067074041814e-05,1.72116915564402e-06,2.2139927295938833e-06,2.9288650694070384e-05,1.72116915564402e-06,2.2139927295938833e-06,0.0019081779991675096,0.0010327212389196806
sigmoid,6,10,5.578820705413818,4.872101068496704,10.450921773910522,6918.0,0.042636200785636895,0.010518500581383703,0.025235189124941822,0.02186346799135208,0.010518500581383703,0.025235189124941822,3.15379156745621e-06,2.60710493193983e-07,2.0047718862770125e-07,2.6318114123569103e-06,2.60710493193983e-07,2.0047718862770125e-07,0.0001733252083349901,0.0002510348892270634
sigmoid,6,15,6.9445695877075195,3.936368703842163,10.880938291549683,6267.0,0.03208678960800171,0.004123489838093519,0.005663395393639802,0.02216660045087337,0.004123489838093519,0.005663395393639802,1.2612588307092665e-06,2.7107358846478746e-07,6.131939045417312e-08,1.0094945537275635e-06,2.7107358846478746e-07,6.131939045417312e-08,4.016843190676744e-05,0.00023675747748554566
sigmoid,6,20,7.677504301071167,5.871703147888184,13.54920744895935,6597.0,0.04588163271546364,0.009723128750920296,0.013376669026911259,0.020467573776841164,0.009723128750920296,0.013376669026911259,1.1480972261779243e-06,9.543364143382861e-08,1.8123603950925823e-08,1.3120178437020511e-06,9.543364143382861e-08,1.8123603950925823e-08,0.0002608350242089552,0.00016811922237314217
sigmoid,6,25,8.621948957443237,4.224222421646118,12.846171379089355,5927.0,0.03429175540804863,0.0051521616987884045,0.008136461488902569,0.016901401802897453,0.0051521616987884045,0.008136461488902569,1.955298557732021e-06,3.3035570368156186e-07,4.514793872090195e-08,1.9081583104707533e-06,3.3035570368156186e-07,4.514793872090195e-08,9.486589083188002e-05,0.0002022838227974872
sigmoid,6,30,9.731199502944946,9.737200498580933,19.46840000152588,6839.0,0.017208175733685493,0.004151581320911646,0.008204055018723011,0.011670997366309164,0.004151581320911646,0.008204055018723011,3.6403156400410813e-07,5.1305583781413595e-08,1.0859599441914725e-08,4.1220192770197173e-07,5.1305583781413595e-08,1.0859599441914725e-08,0.00013445827612393324,0.00013650426908426902
sigmoid,6,35,10.987557411193848,9.195430994033813,20.18298840522766,6477.0,0.028870025649666783,0.003829913912340999,0.007987671531736849,0.013853734359145164,0.003829913912340999,0.007987671531736849,1.4588109706892283e-06,2.4019476541070617e-07,1.069531379016553e-07,1.6936429574343492e-06,2.4019476541070617e-07,1.069531379016553e-07,0.00022047248235232408,0.00024307331651716608
sigmoid,6,40,10.851561784744263,7.739846229553223,18.591408014297485,6045.0,0.03015308268368244,0.004907614551484585,0.009656857699155807,0.016385722905397415,0.004907614551484585,0.009656857699155807,9.471924613535521e-07,2.7484801989885455e-07,6.391968554453342e-08,8.919822676034529e-07,2.7484801989885455e-07,6.391968554453342e-08,8.525464186184828e-05,0.00014989920106514768
sigmoid,10,100,100.15073466300964,157.4429965019226,257.59373116493225,7151.0,0.025415977463126183,0.0031459182500839238,0.004340869374573232,0.015265518799424171,0.0031459182500839238,0.004340869374573232,4.889302545052488e-07,4.003682718689561e-09,3.940729076390425e-09,4.4192177028890006e-07,4.003682718689561e-09,3.940729076390425e-09,4.0987995772429064e-05,5.389965647365768e-05
relu,1,1,1.7324519157409668,0.15003418922424316,1.88248610496521,5003.0,0.0,11.133660316467283,54.826217651367195,0.0,11.133660316467283,54.826217651367195,0.0,0.1113365963101387,0.5482621788978577,0.0,0.1113365963101387,0.5482621788978577,0.3627488962138604,0.33426888067783933
relu,1,2,1.9430923461914062,0.1945507526397705,2.1376430988311768,5082.0,0.04866718128323554,11.930557250976562,44.57249450683594,0.02751651220023632,11.930557250976562,44.57249450683594,0.009100984781980513,0.1212983876466751,0.45792520046234125,0.006823328323662281,0.1212983876466751,0.45792520046234125,0.2527137524212312,0.2644174509246166
relu,1,5,1.8964285850524902,0.1780400276184082,2.0744686126708984,5051.0,0.17665469646453855,0.8289585113525391,1.0237023830413818,0.1603260040283203,0.8289585113525391,1.0237023830413818,0.031852204352617264,0.02465170621871948,0.0393928587436676,0.02944220975041389,0.02465170621871948,0.0393928587436676,0.8352285572563697,0.2679868246697651
relu,1,10,1.8754239082336426,0.1890428066253662,2.064466714859009,5082.0,0.19146558642387393,0.505626380443573,0.49434810876846313,0.14299485087394714,0.505626380443573,0.49434810876846313,0.03831331431865692,0.022279288619756695,0.035389937460422516,0.03124966844916344,0.022279288619756695,0.035389937460422516,0.8961454578911353,0.27120315029563796
relu,1,15,1.95644211769104,0.24205470085144043,2.1984968185424805,5177.0,0.288789302110672,0.2840767800807953,0.4147162139415741,0.1855681538581848,0.2840767800807953,0.4147162139415741,0.06092982366681098,0.02061663568019867,0.057406120002269745,0.0598234049975872,0.02061663568019867,0.057406120002269745,0.7495464035545875,0.28862702902564646
relu,1,20,1.9576666355133057,0.20055174827575684,2.1582183837890625,5101.0,0.21892647445201877,0.11286983639001846,0.13319416344165802,0.14276690781116483,0.11286983639001846,0.13319416344165802,0.03308969363570213,0.01659797877073288,0.034688323736190796,0.024173170328140255,0.01659797877073288,0.034688323736190796,0.8241777369057227,0.25550598560544974
relu,1,25,1.9764385223388672,0.22204971313476562,2.198488235473633,5148.0,0.2127542346715927,0.12320397794246672,0.2873184084892273,0.10571314394474028,0.12320397794246672,0.2873184084892273,0.039767522364854806,0.016382724046707153,0.03690778836607933,0.032241277396678925,0.016382724046707153,0.03690778836607933,0.6620565005814124,0.25420533113687105
relu,1,30,2.0084540843963623,0.17809629440307617,2.1865503787994385,5063.0,0.21944499015808103,0.12175475805997849,0.26605215668678284,0.1248483657836914,0.12175475805997849,0.26605215668678284,0.046436857432127,0.01850643567740917,0.038424354046583176,0.04313395917415618,0.01850643567740917,0.038424354046583176,0.6459926315819312,0.23193259799774907
relu,1,35,1.996443510055542,0.18903493881225586,2.185478448867798,5081.0,0.22069403529167173,0.12611696124076843,0.29504474997520447,0.11858847737312316,0.12611696124076843,0.29504474997520447,0.03749826177954674,0.018689103424549103,0.03249400109052658,0.02986348420381546,0.018689103424549103,0.03249400109052658,0.7993409582649756,0.24795933259226924
relu,1,40,2.0634655952453613,0.1980445384979248,2.261510133743286,5093.0,0.26189395785331726,0.13917431235313416,0.2703969478607178,0.16089937090873718,0.13917431235313416,0.2703969478607178,0.03347727283835411,0.017702719196677208,0.033081863075494766,0.027381233870983124,0.017702719196677208,0.033081863075494766,0.7513112970863868,0.2383344335918633
relu,2,1,1.9012703895568848,0.16955018043518066,2.0708205699920654,5003.0,0.0,11.133660316467283,54.826217651367195,0.0,11.133660316467283,54.826217651367195,0.0,0.1113365963101387,0.5482621788978577,0.0,0.1113365963101387,0.5482621788978577,0.3627488962138604,0.3342606541555969
relu,2,2,2.1414759159088135,0.20104479789733887,2.3425207138061523,5048.0,0.0548490472137928,12.311088562011719,35.141563415527344,0.029643584042787552,12.311088562011719,35.141563415527344,0.01988491788506508,0.12154990434646606,0.368554413318634,0.013616051524877548,0.12154990434646606,0.368554413318634,0.16208743627616876,0.23936679341765746
relu,2,5,2.2394983768463135,0.1990375518798828,2.4385359287261963,5049.0,0.23831163346767423,0.08149389177560806,0.07732651382684708,0.1958182156085968,0.08149389177560806,0.07732651382684708,0.029863053932785988,0.01874900981783867,0.01599007099866867,0.023591883480548855,0.01874900981783867,0.01599007099866867,0.7950981804405738,0.21094414128960393
relu,2,10,2.346522092819214,0.2360541820526123,2.582576274871826,5106.0,0.13950496912002563,0.029751833528280255,0.03799479454755783,0.11096619069576263,0.029751833528280255,0.03799479454755783,0.025857090950012207,0.012948919087648392,0.012399208731949328,0.02233589254319668,0.012948919087648392,0.012399208731949328,0.9098055311714698,0.24323277661614542
relu,2,15,2.6185836791992188,0.3250737190246582,2.943657398223877,5236.0,0.08911706507205963,0.009771069511771202,0.014375305734574795,0.0650767982006073,0.009771069511771202,0.014375305734574795,0.02139226347208023,0.013225749135017397,0.006792773958295584,0.016181375831365585,0.013225749135017397,0.006792773958295584,0.898746962217002,0.2601914635111371
relu,2,20,2.4645705223083496,0.2710609436035156,2.7356314659118652,5158.0,0.09456019848585127,0.023653004318475723,0.007341442629694938,0.07064090669155121,0.023653004318475723,0.007341442629694938,0.01480820309370756,0.012792900204658508,0.001521666650660336,0.007804723922163248,0.012792900204658508,0.001521666650660336,0.8677684017693091,0.3025117786656243
relu,2,25,2.6245851516723633,0.23282313346862793,2.857408285140991,5095.0,0.10130105912685394,0.014073598198592663,0.03270791471004486,0.06250424683094025,0.014073598198592663,0.03270791471004486,0.027814026921987534,0.015294468961656092,0.011969254352152348,0.02125662192702293,0.015294468961656092,0.011969254352152348,0.8541001030479957,0.20897269251482514
relu,2,30,2.765204906463623,0.25898265838623047,3.0241875648498535,5132.0,0.0637991726398468,0.010743527673184872,0.00029251817613840103,0.038978997617959976,0.010743527673184872,0.00029251817613840103,0.03468092158436775,0.006113665644079447,0.0025743492878973484,0.01998484879732132,0.006113665644079447,0.0025743492878973484,0.8517609783684302,0.23671447798663936
relu,2,35,2.8276305198669434,0.21204876899719238,3.0396792888641357,5063.0,0.07077061384916306,0.017849206924438477,0.0006704886327497661,0.04641327261924744,0.017849206924438477,0.0006704886327497661,0.02971143275499344,0.013281702995300291,0.005638716276735067,0.023509372025728226,0.013281702995300291,0.005638716276735067,0.8383239456688453,0.22577092595911208
relu,2,40,2.792168617248535,0.2540576457977295,3.0462262630462646,5090.0,0.06495142728090286,0.014258889481425284,2.27222808462102e-05,0.036770641803741455,0.014258889481425284,2.27222808462102e-05,0.025625064969062805,0.01101541705429554,0.004485133104026318,0.014441258274018764,0.01101541705429554,0.004485133104026318,0.8651909777199317,0.24566110520256193
relu,3,1,1.8454172611236572,0.2000446319580078,2.045461893081665,5003.0,0.0,11.133660316467283,54.826217651367195,0.0,11.133660316467283,54.826217651367195,0.0,0.1113365963101387,0.5482621788978577,0.0,0.1113365963101387,0.5482621788978577,0.3627488962138604,0.3342606541555969
relu,3,2,2.2445075511932373,0.23105263710021973,2.475560188293457,5051.0,1.8933188915252683,2.446223258972168,1.270604372024536,1.7919813394546509,2.446223258972168,1.270604372024536,0.03270643949508667,0.030943796038627625,0.06114528328180313,0.03174503892660141,0.030943796038627625,0.06114528328180313,0.8171106525932837,0.3088368354584216
relu,3,5,2.4582676887512207,0.274061918258667,2.7323296070098877,5110.0,0.28737351298332214,0.32573640346527094,0.492279589176178,0.1674678325653076,0.32573640346527094,0.492279589176178,0.036166157573461526,0.029238749295473095,0.0549778789281845,0.031767599284648895,0.029238749295473095,0.0549778789281845,0.7736499854599524,0.30192620998700315
relu,3,10,2.5960946083068848,0.2551248073577881,2.851219415664673,5082.0,0.05675696209073067,0.011757570318877695,0.0013713632943108676,0.02658282406628132,0.011757570318877695,0.0013713632943108676,0.02732587978243828,0.009834666736423968,0.004508401267230512,0.014155862852931023,0.009834666736423968,0.004508401267230512,0.8247526833092261,0.24301651492731258
relu,3,15,2.949666738510132,0.3360762596130371,3.285742998123169,5189.0,0.07667221128940582,0.011103805154561996,2.582122215244453e-05,0.04896960034966469,0.011103805154561996,2.582122215244453e-05,0.022961203008890152,0.012240974232554436,0.006162942387163639,0.015585521236062048,0.012240974232554436,0.006162942387163639,0.9151403852974463,0.24363809350671675
relu,3,20,3.1422336101531982,0.258059024810791,3.4002926349639893,5065.0,0.0501110628247261,0.006258599925786257,0.0001119943626690656,0.021324407309293743,0.006258599925786257,0.0001119943626690656,0.029015161097049717,0.007132400758564472,0.003164401743561029,0.010951559990644453,0.007132400758564472,0.003164401743561029,0.8590608188187171,0.2621947738584862
relu,3,25,3.435776472091675,0.2870650291442871,3.722841501235962,5091.0,0.06673093140125275,0.011945008300244808,5.6063800002448254e-05,0.0437452420592308,0.011945008300244808,5.6063800002448254e-05,0.014656648971140385,0.013662273995578287,0.0014495879877358675,0.006834330037236214,0.013662273995578287,0.0014495879877358675,0.8888701149498511,0.29694293893406337
relu,3,30,3.6398227214813232,0.27506256103515625,3.9148852825164795,5083.0,0.06446245312690735,0.010159559547901152,0.00025302122230641544,0.034261733293533325,0.010159559547901152,0.00025302122230641544,0.024065762758255005,0.010238918475806711,0.0053747487254440784,0.015535243786871432,0.010238918475806711,0.0053747487254440784,0.7784120985542823,0.2247111719424381
relu,3,35,3.727144956588745,0.2704427242279053,3.9975876808166504,5078.0,0.05565046891570091,0.010859987698495388,4.872481440543197e-05,0.02950276061892509,0.010859987698495388,4.872481440543197e-05,0.025506889447569847,0.011188399046659468,0.0031375789549201727,0.015590573661029339,0.011188399046659468,0.0031375789549201727,0.8324261256729651,0.24991794539058831
relu,3,40,3.7418458461761475,0.25905871391296387,4.000904560089111,5056.0,0.05228758230805397,0.012034883722662924,3.837820622720756e-05,0.0319678820669651,0.012034883722662924,3.837820622720756e-05,0.021920049563050274,0.010423079133033752,0.0038935597985982895,0.014298633672297,0.010423079133033752,0.0038935597985982895,0.820874864724784,0.252740439867027
relu,4,1,2.0354597568511963,0.23205351829528809,2.2675132751464844,5003.0,0.0,11.133660316467283,54.826217651367195,0.0,11.133660316467283,54.826217651367195,0.0,0.1113365963101387,0.5482621788978577,0.0,0.1113365963101387,0.5482621788978577,0.3627488962138604,0.3342606541555969
relu,4,2,2.670567512512207,0.24605631828308105,2.916623830795288,5038.0,0.05186307802796364,12.83544635772705,37.405216217041016,0.028602585196495056,12.83544635772705,37.405216217041016,0.017719414085149765,0.13217705488204956,0.3841155171394348,0.011970730498433111,0.13217705488204956,0.3841155171394348,0.20244269582876676,0.24811165585920394
relu,4,5,2.9396562576293945,0.39208078384399414,3.3317370414733887,5221.0,0.0879237875342369,0.0145642114803195,0.014689766801893713,0.06231570616364479,0.0145642114803195,0.014689766801893713,0.013856823556125164,0.013435503467917442,0.0017370381392538548,0.00643950467929244,0.013435503467917442,0.0017370381392538548,0.7436999031578589,0.2927118109012892
